Datum (MEZ),Wind Offshore,Wind Onshore,Solar,Last
2022-01-26T02:45+01:00,4822.5,7296.1,0,58260
2022-01-26T03:00+01:00,4896.8,7403,0,58499.6
2022-01-26T03:15+01:00,5019.5,7657.5,0,58697.5
2022-01-26T03:30+01:00,5175.3,7785.1,0,58771.7
2022-01-26T03:45+01:00,5240.4,7864.9,0,58912.3
2022-01-26T04:00+01:00,5333.1,7998.8,0,59273.2
2022-01-26T04:15+01:00,5350.3,8061.1,0,59757.3
2022-01-26T04:30+01:00,5290.7,8153.9,0,60219.6
2022-01-26T04:45+01:00,5522.2,8205.4,0,60738.1
2022-01-26T05:00+01:00,5677.5,8404.9,0,61844.1
2022-01-26T05:15+01:00,5680.6,8644.6,0,62654
2022-01-26T05:30+01:00,5919.5,8945.1,0,63693.2
2022-01-26T05:45+01:00,6037,9110.1,0,64739.7
2022-01-26T06:00+01:00,6165.8,9220.5,0,67748
2022-01-26T06:15+01:00,6287.4,9263.6,0,70299.2
2022-01-26T06:30+01:00,6404.1,9500.9,0,72104.4
2022-01-26T06:45+01:00,6361.1,9905.8,0,73713.9
2022-01-26T07:00+01:00,6271.1,10151.8,0,75242.9
2022-01-26T07:15+01:00,5967.2,10330.5,0,76599.5
2022-01-26T07:30+01:00,5499.1,10461.7,0.4,77662.8
2022-01-26T07:45+01:00,5305.5,10669.2,5.4,78302
2022-01-26T08:00+01:00,5349,10822.1,51.3,79233
2022-01-26T08:15+01:00,5252.4,11027.3,183.5,79701.3
2022-01-26T08:30+01:00,5326,10960.1,379,80054.3
2022-01-26T08:45+01:00,5440.8,11046.1,609.8,80332.4
2022-01-26T09:00+01:00,5321.6,11467.5,946,79994
2022-01-26T09:15+01:00,5075.9,11650.6,1298.9,80490.1
2022-01-26T09:30+01:00,4938.5,11893.4,1685.2,80420.1
2022-01-26T09:45+01:00,4825.8,12249.8,2075.4,80647.9
2022-01-26T10:00+01:00,4926.9,12482.8,2463.6,80840.8
2022-01-26T10:15+01:00,4960.5,12814,2773.3,81302
2022-01-26T10:30+01:00,4838.7,13426.1,3118.8,81714.2
2022-01-26T10:45+01:00,4769.9,13683.6,3447.8,81911.3
2022-01-26T11:00+01:00,4803,13811,3764.5,82134.5
2022-01-26T11:15+01:00,4797,13538.5,4004.6,82576.1
2022-01-26T11:30+01:00,4924.4,13469.5,4236.6,83097.1
2022-01-26T11:45+01:00,5111.7,13552.8,4444.8,83041.7
2022-01-26T12:00+01:00,5256.6,13513,4575.5,82815
2022-01-26T12:15+01:00,5452.5,13862.4,4661.7,82883.7
2022-01-26T12:30+01:00,5495.3,14214.3,4628,82906.7
2022-01-26T12:45+01:00,5584,14683.3,4592.1,82793.1
2022-01-26T13:00+01:00,5676.3,15109.3,4515.7,82633
2022-01-26T13:15+01:00,5631.8,15522.1,4393.7,82393.6
2022-01-26T13:30+01:00,5593,15855,4213.8,81951.7
2022-01-26T13:45+01:00,5630.5,15911.5,4007.3,81760.8
2022-01-26T14:00+01:00,5480.6,16221.6,3773,81184.8
2022-01-26T14:15+01:00,5639.4,16647.7,3469,81181.5
2022-01-26T14:30+01:00,5604.5,16991.3,3163.1,80873.6
2022-01-26T14:45+01:00,5690.8,17381.3,2799.7,80727.9
2022-01-26T15:00+01:00,5780.7,17809.8,2402.4,80913.7
2022-01-26T15:15+01:00,5620.1,18314.5,1969.6,80689.2
2022-01-26T15:30+01:00,5037.1,19049.3,1557.9,79654.9
2022-01-26T15:45+01:00,5056,18773.6,1152.4,79257.4
2022-01-26T16:00+01:00,4984.8,18657.3,777.8,79174
2022-01-26T16:15+01:00,4952.2,18853.5,447.3,79232.2
2022-01-26T16:30+01:00,5012.2,18944.3,205.5,79279.4
2022-01-26T16:45+01:00,5089.7,19250.5,68,79698.7
2022-01-26T17:00+01:00,5136.6,19595.5,9.8,80410
2022-01-26T17:15+01:00,5175.4,19484.2,1.1,81310.8
2022-01-26T17:30+01:00,5145.4,19879.4,0.2,81956.4
2022-01-26T17:45+01:00,5157.2,19885.5,0,82108.6
2022-01-26T18:00+01:00,5267.5,19924.9,0,81909.2
2022-01-26T18:15+01:00,5385.6,20255.1,0,81443.2
2022-01-26T18:30+01:00,5478.4,20536.3,0,81397.1
2022-01-26T18:45+01:00,5605.8,20696.6,0,80998.8
2022-01-26T19:00+01:00,5772.3,20791.6,0,80553.9
2022-01-26T19:15+01:00,5866.4,20884.5,0,79928.7
2022-01-26T19:30+01:00,5899.5,20927.7,0,79064.9
2022-01-26T19:45+01:00,6109.5,20960.4,0,78075.5
2022-01-26T20:00+01:00,6154.8,21253.5,0,77217.6
2022-01-26T20:15+01:00,6148.5,21489.9,0,76170.2
2022-01-26T20:30+01:00,5937.3,21787.5,0,74777.8
2022-01-26T20:45+01:00,5943.9,21963.5,0,73487.9
2022-01-26T21:00+01:00,5948.4,22201,0,71844.8
2022-01-26T21:15+01:00,5732.4,22335.1,0,71577.5
2022-01-26T21:30+01:00,5459,22334.4,0,70772.5
2022-01-26T21:45+01:00,5450.7,22584.9,0,69711.8
2022-01-26T22:00+01:00,5453.6,22045,0,68643
2022-01-26T22:15+01:00,5468.2,22221.8,0,68321
2022-01-26T22:30+01:00,5466.6,22313.1,0,67311.6
2022-01-26T22:45+01:00,5463.7,22248.2,0,66285
2022-01-26T23:00+01:00,5467.4,22532.7,0,65597.5
2022-01-26T23:15+01:00,5467.5,23096.1,0,64723
2022-01-26T23:30+01:00,5465,23522.8,0,64007.2
2022-01-26T23:45+01:00,5462.5,24218.2,0,63254.5
2022-01-27T00:00+01:00,5461.7,24687.5,0,62784.2
2022-01-27T00:15+01:00,5143,25117.3,0,61977.1
2022-01-27T00:30+01:00,5056.4,25220.6,0,61517.5
2022-01-27T00:45+01:00,5055.5,25696.9,0,61031.3
2022-01-27T01:00+01:00,5049.4,26203.7,0,60884.6
2022-01-27T01:15+01:00,5057.4,26455.2,0,60838.5
2022-01-27T01:30+01:00,5062.3,26126.1,0,60435.1
2022-01-27T01:45+01:00,5062.1,26538.2,0,60210.4
2022-01-27T02:00+01:00,5065.3,27119.7,0,60628.3
2022-01-27T02:15+01:00,5069.9,27175.2,0,60320.6
2022-01-27T02:30+01:00,5070,27385.5,0,60173.9
2022-01-27T02:45+01:00,5068.5,27554.5,0,60006
2022-01-27T03:00+01:00,5061.2,27787.6,0,59846.2
2022-01-27T03:15+01:00,5057.6,28093.2,0,59790.3
2022-01-27T03:30+01:00,5055.1,28404.9,0,59824.1
2022-01-27T03:45+01:00,5059.9,28625.9,0,60059.2
2022-01-27T04:00+01:00,5052.8,28765,0,60659.3
2022-01-27T04:15+01:00,5051,28768.9,0,61064.9
2022-01-27T04:30+01:00,5045.8,28892.6,0,61538.8
2022-01-27T04:45+01:00,5049,29203.7,0,62041
2022-01-27T05:00+01:00,5045.6,29261.9,0,62920.2
2022-01-27T05:15+01:00,5048.5,29481,0,63848.4
2022-01-27T05:30+01:00,5051.9,29755.6,0,64930.4
2022-01-27T05:45+01:00,5058.3,30153.2,0,66274.5
2022-01-27T06:00+01:00,5061.3,30823.3,0,68319
2022-01-27T06:15+01:00,5055.3,30611.5,0,71449.9
2022-01-27T06:30+01:00,5054.6,30761.9,0,73195.6
2022-01-27T06:45+01:00,4964,30470.8,0,74830.8
2022-01-27T07:00+01:00,4756.5,30806.5,0,76765.5
2022-01-27T07:15+01:00,4752.4,30898,0,77742.7
2022-01-27T07:30+01:00,4762.8,30867.5,0.6,78762.8
2022-01-27T07:45+01:00,4719.6,30406.2,9.5,79364.4
2022-01-27T08:00+01:00,4720.8,30390,110.7,80021.3
2022-01-27T08:15+01:00,4726.6,30503.3,373.8,80630.5
2022-01-27T08:30+01:00,4711.5,30591.8,741.1,80751.2
2022-01-27T08:45+01:00,4706,30533.1,1184,80892.3
2022-01-27T09:00+01:00,4826.1,30602.3,1662.1,80765.3
2022-01-27T09:15+01:00,4833.7,30428,2181.3,81253.5
2022-01-27T09:30+01:00,4839.1,30855.9,2721.2,81767.2
2022-01-27T09:45+01:00,4802.4,30909.2,3333.6,82368.2
2022-01-27T10:00+01:00,4672.9,31155.1,4008.8,82451
2022-01-27T10:15+01:00,4674,31091.2,4588.8,82272.3
2022-01-27T10:30+01:00,4679.3,30792.8,5087.6,82759.4
2022-01-27T10:45+01:00,4673.5,31322.5,5478.2,83111.2
2022-01-27T11:00+01:00,4688.7,31549,5914.1,83406.7
2022-01-27T11:15+01:00,4687.1,31569.2,6274.8,83825.4
2022-01-27T11:30+01:00,4689.8,31425.5,6558,83969.3
2022-01-27T11:45+01:00,4653.8,31499.8,6897.4,83812.2
2022-01-27T12:00+01:00,4627.3,31475.4,7073.9,83485.3
2022-01-27T12:15+01:00,4631.2,31613.9,7220.6,83053.6
2022-01-27T12:30+01:00,4633.6,31630.6,7310.1,83087.1
2022-01-27T12:45+01:00,4625.4,31425.4,7286.1,82729.7
2022-01-27T13:00+01:00,4614.1,31270.2,7165.6,82235.5
2022-01-27T13:15+01:00,4616.5,31014.7,6922.4,81846.8
2022-01-27T13:30+01:00,4599.8,31031.2,6687.1,81416
2022-01-27T13:45+01:00,4600.3,30965.6,6383.8,80740.9
2022-01-27T14:00+01:00,4636.6,30769.9,6054.2,80416.5
2022-01-27T14:15+01:00,4724.3,30985.8,5579.3,80157.8
2022-01-27T14:30+01:00,4722,31100.7,5015.5,79843.8
2022-01-27T14:45+01:00,4879.8,31304.2,4413.4,79551.1
2022-01-27T15:00+01:00,5345.4,30793.5,3750,80140.7
2022-01-27T15:15+01:00,5361.8,30810.6,3150.6,79831.2
2022-01-27T15:30+01:00,5366.5,31066,2521.2,79458
2022-01-27T15:45+01:00,5368,31149.7,1883.9,79180.5
2022-01-27T16:00+01:00,5360,31481.8,1283.6,79674.4
2022-01-27T16:15+01:00,5354.1,31828.1,764.6,79551.1
2022-01-27T16:30+01:00,5362.3,32273.5,362.9,79683.4
2022-01-27T16:45+01:00,5372.2,32596.1,117.5,80059.6
2022-01-27T17:00+01:00,5378.8,32842.5,14.5,81200.8
2022-01-27T17:15+01:00,5362.3,33093.7,1.1,82032.3
2022-01-27T17:30+01:00,5342.2,33176.8,0.1,82594.3
2022-01-27T17:45+01:00,5275.5,34005.2,0,83088
2022-01-27T18:00+01:00,5256.7,34420.9,0,82762.8
2022-01-27T18:15+01:00,5259.5,33192.6,0,82367.3
2022-01-27T18:30+01:00,5241.5,32625,0,82012.4
2022-01-27T18:45+01:00,5206.7,32670.8,0,81611.8
2022-01-27T19:00+01:00,5100.3,33223.4,0,81242.8
2022-01-27T19:15+01:00,4962.5,33854.7,0,80542.5
2022-01-27T19:30+01:00,5104.9,34473.6,0,79826.4
2022-01-27T19:45+01:00,5144,34680.3,0,78847.8
2022-01-27T20:00+01:00,5269.1,34909.3,0,77788.4
2022-01-27T20:15+01:00,5283,34742.2,0,76775.1
2022-01-27T20:30+01:00,5311.7,35180.8,0,75671.4
2022-01-27T20:45+01:00,5273.2,35480.7,0,74284.7
2022-01-27T21:00+01:00,5319.4,35392.5,0,73369.7
2022-01-27T21:15+01:00,5299.9,35535.4,0,72617.4
2022-01-27T21:30+01:00,5294.6,36626.9,0,71505.3
2022-01-27T21:45+01:00,5298.9,36350.7,0,70585.4
2022-01-27T22:00+01:00,5298.6,35293.2,0,69998.2
2022-01-27T22:15+01:00,5312.5,35315.1,0,68965.3
2022-01-27T22:30+01:00,5352.1,34742.6,0,68603.2
2022-01-27T22:45+01:00,5346.1,34216.6,0,67538
2022-01-27T23:00+01:00,5356.1,34043.8,0,66638.2
2022-01-27T23:15+01:00,5340.4,33882.9,0,65402.9
2022-01-27T23:30+01:00,5332.5,33889.9,0,64548
2022-01-27T23:45+01:00,5257.9,34361.4,0,64076.5
2022-01-28T00:00+01:00,5168.2,34181.4,0,63366.7
2022-01-28T00:15+01:00,5168.8,34160.9,0,62779.3
2022-01-28T00:30+01:00,5061,33957.7,0,62118.8
2022-01-28T00:45+01:00,5021.3,34087.3,0,61398.4
2022-01-28T01:00+01:00,4963.2,34449.2,0,61111.5
2022-01-28T01:15+01:00,4983.8,34230.4,0,60589.8
2022-01-28T01:30+01:00,4977.1,34160.9,0,60049.5
2022-01-28T01:45+01:00,4954.1,34232.1,0,59918.9
2022-01-28T02:00+01:00,4957.9,34187.3,0,59586.6
2022-01-28T02:15+01:00,4959.9,34076.6,0,59225.3
2022-01-28T02:30+01:00,4962.6,33832.2,0,59251.5
2022-01-28T02:45+01:00,4941.3,33718.3,0,59554.4
2022-01-28T03:00+01:00,4970.4,33452.6,0,59492.6
2022-01-28T03:15+01:00,4989.5,33528.3,0,59442.8
2022-01-28T03:30+01:00,5138,33363.2,0,59592.4
2022-01-28T03:45+01:00,5170.8,33161.1,0,60019.7
2022-01-28T04:00+01:00,5020.4,33129.6,0,60599
2022-01-28T04:15+01:00,5016.5,33336.5,0,60742.2
2022-01-28T04:30+01:00,5010.4,32985.7,0,61088.5
2022-01-28T04:45+01:00,5100.8,32718.4,0,61725.3
2022-01-28T05:00+01:00,5205.3,32574,0,63314.6
2022-01-28T05:15+01:00,5205.1,32295.6,0,63910.5
2022-01-28T05:30+01:00,5222.1,31900.2,0,65456.1
2022-01-28T05:45+01:00,5226.8,31826.2,0,66833.2
2022-01-28T06:00+01:00,5374.5,32293.3,0,69977.9
2022-01-28T06:15+01:00,5197.3,32139.4,0,71769.7
2022-01-28T06:30+01:00,4710.5,31482.5,0,73050.7
2022-01-28T06:45+01:00,4888.3,31072,0,74870.9
2022-01-28T07:00+01:00,5055.1,30369.6,0,77203.1
2022-01-28T07:15+01:00,5056.5,30031.7,0.1,78420.9
2022-01-28T07:30+01:00,5055.8,29613.4,0.6,79487.7
2022-01-28T07:45+01:00,5054.1,29277.8,10.3,80084.2
2022-01-28T08:00+01:00,5035.8,28620.4,78.5,80259.9
2022-01-28T08:15+01:00,5306.3,27906.5,360.5,80874.6
2022-01-28T08:30+01:00,5666.4,27256.6,897.7,81303.2
2022-01-28T08:45+01:00,5595,26310.8,1531.6,81490.8
2022-01-28T09:00+01:00,5540,26284.7,2194.7,81331.8
2022-01-28T09:15+01:00,5259.5,25974.1,2989.6,81141.5
2022-01-28T09:30+01:00,4987.9,25887.7,4008.8,81364.6
2022-01-28T09:45+01:00,4760.8,25787,5040.3,81201.1
2022-01-28T10:00+01:00,4514.1,25809.1,6016.7,81481
2022-01-28T10:15+01:00,4391.5,25604.1,7046.1,81387.8
2022-01-28T10:30+01:00,3985.8,24931.2,7950.3,81446.3
2022-01-28T10:45+01:00,3734.6,24205.1,8751.9,81260.2
2022-01-28T11:00+01:00,3488.7,23185.8,9411.9,81183.5
2022-01-28T11:15+01:00,3163,22582.2,9856.6,81570.6
2022-01-28T11:30+01:00,2800.4,22246.9,10180.4,81537.6
2022-01-28T11:45+01:00,2559.5,21910.1,10553.7,81272.5
2022-01-28T12:00+01:00,2447,21735.8,10773.4,80683
2022-01-28T12:15+01:00,2390.2,21555.4,10846.3,80437.1
2022-01-28T12:30+01:00,2331.8,21150.2,10982.7,80024.7
2022-01-28T12:45+01:00,2302.7,20815.2,10985.8,79746.3
2022-01-28T13:00+01:00,2169.9,20823.6,11043.3,78705.9
2022-01-28T13:15+01:00,2233.1,20415,10646.5,78387.2
2022-01-28T13:30+01:00,2401.7,20111.2,10400.2,77866.8
2022-01-28T13:45+01:00,2579.1,19516.5,9937.3,77133.2
2022-01-28T14:00+01:00,2801.5,18723,9222.1,77052.6
2022-01-28T14:15+01:00,2847.8,18073.4,8647.3,77142.6
2022-01-28T14:30+01:00,2809.9,17804,7846.1,76826.7
2022-01-28T14:45+01:00,2828.7,17680,6879.4,76603.5
2022-01-28T15:00+01:00,2786.7,17381.7,5931.7,76195.6
2022-01-28T15:15+01:00,2822.8,16734.5,4925.1,75849.2
2022-01-28T15:30+01:00,2956,15866.7,3903.4,75396.8
2022-01-28T15:45+01:00,3081,14688.1,2889.7,74992.9
2022-01-28T16:00+01:00,3106.4,14415.5,1959.1,74867.5
2022-01-28T16:15+01:00,3219.1,14156.4,1131.6,74760.1
2022-01-28T16:30+01:00,3383,13887.9,529.5,74904.9
2022-01-28T16:45+01:00,3569.9,13741,191.9,75035.8
2022-01-28T17:00+01:00,3802.8,13536.6,41.1,75999
2022-01-28T17:15+01:00,3950.2,13658.4,2.6,77064
2022-01-28T17:30+01:00,4125.4,13486.2,0.2,77985.4
2022-01-28T17:45+01:00,4402.9,13815.1,0,78522.4
2022-01-28T18:00+01:00,4606.9,14200.9,0,78271.2
2022-01-28T18:15+01:00,4844.3,14399.8,0,78301.2
2022-01-28T18:30+01:00,5107.6,14862.6,0,78303.6
2022-01-28T18:45+01:00,5274.9,15171.9,0,77906.6
2022-01-28T19:00+01:00,5411.9,15424.1,0,77841.5
2022-01-28T19:15+01:00,5510.6,15510,0,77310.8
2022-01-28T19:30+01:00,5565,15562.3,0,76564.2
2022-01-28T19:45+01:00,5696.7,15931.8,0,75725
2022-01-28T20:00+01:00,5758.2,16328.2,0,74020.4
2022-01-28T20:15+01:00,5837.3,16700.4,0,72790.5
2022-01-28T20:30+01:00,5908.7,17098.7,0,71507.6
2022-01-28T20:45+01:00,6003.9,17284.5,0,70439.4
2022-01-28T21:00+01:00,6106.5,17711.8,0,69391.7
2022-01-28T21:15+01:00,6155.8,18192.7,0,68700.3
2022-01-28T21:30+01:00,6111.4,18496.7,0,67844.5
2022-01-28T21:45+01:00,6216.7,18812.2,0,66918.9
2022-01-28T22:00+01:00,6231.1,18956.4,0,66619.6
2022-01-28T22:15+01:00,6338.6,19215.4,0,66168.6
2022-01-28T22:30+01:00,6345.3,19754.3,0,65320.9
2022-01-28T22:45+01:00,6359.4,20351.5,0,64472.7
2022-01-28T23:00+01:00,6331.3,20799.8,0,63464.2
2022-01-28T23:15+01:00,6370.1,21240.8,0,62811
2022-01-28T23:30+01:00,6450.5,21594.3,0,61875.4
2022-01-28T23:45+01:00,6477.8,21919.8,0,61383
2022-01-29T00:00+01:00,6470.8,22353.9,0,60072.7
2022-01-29T00:15+01:00,6043.6,23003.2,0,59381
2022-01-29T00:30+01:00,5858.8,23700.7,0,58693.2
2022-01-29T00:45+01:00,5905.1,24231.6,0,57975
2022-01-29T01:00+01:00,5957.3,24647.4,0,57582.5
2022-01-29T01:15+01:00,5918.1,25463.8,0,56966.3
2022-01-29T01:30+01:00,5911.4,26209.5,0,56435.6
2022-01-29T01:45+01:00,5794.7,26469.4,0,56480.9
2022-01-29T02:00+01:00,5639.5,26942.3,0,55840.4
2022-01-29T02:15+01:00,5646.8,27433.6,0,55495.3
2022-01-29T02:30+01:00,5619.5,27994.2,0,55514.4
2022-01-29T02:45+01:00,5534.1,28324.9,0,55279.6
2022-01-29T03:00+01:00,5480.3,28809.8,0,54726.8
2022-01-29T03:15+01:00,5573.1,28974.7,0,54677
2022-01-29T03:30+01:00,5600.9,29083.7,0,54837
2022-01-29T03:45+01:00,5401,29506.1,0,54803
2022-01-29T04:00+01:00,5255.8,29927.9,0,54931.2
2022-01-29T04:15+01:00,5149,30465.3,0,54368
2022-01-29T04:30+01:00,5159.5,30636.9,0,54847.6
2022-01-29T04:45+01:00,5074.1,30749.8,0,54956.1
2022-01-29T05:00+01:00,4951.1,31559.1,0,55536.1
2022-01-29T05:15+01:00,4953.4,31882,0,55652.1
2022-01-29T05:30+01:00,4811.6,32115.5,0,55482.9
2022-01-29T05:45+01:00,4691.1,32745.7,0,55774.1
2022-01-29T06:00+01:00,4691,33737.3,0,56165.4
2022-01-29T06:15+01:00,4694.1,33709.1,0,56543.2
2022-01-29T06:30+01:00,4696.5,34137.5,0,57196.4
2022-01-29T06:45+01:00,4879.9,34578.9,0,57788
2022-01-29T07:00+01:00,5095,35179.4,0,59137.9
2022-01-29T07:15+01:00,4843.5,35831.4,0.1,59671.5
2022-01-29T07:30+01:00,4414.3,36066.6,0.5,60152.1
2022-01-29T07:45+01:00,4371.4,36140.8,10.7,61105
2022-01-29T08:00+01:00,4630,35882.7,71.5,61863.5
2022-01-29T08:15+01:00,4907.6,36309.9,168.5,63871.9
2022-01-29T08:30+01:00,4944.3,36231.9,311.4,64825.2
2022-01-29T08:45+01:00,4944.5,37151.4,483.2,65796.9
2022-01-29T09:00+01:00,4638.6,37258.7,715.8,66595.3
2022-01-29T09:15+01:00,4439.7,37585.4,934.3,67452.4
2022-01-29T09:30+01:00,4438.7,37909.1,1207.6,68389.7
2022-01-29T09:45+01:00,4439.3,38427.3,1521.7,69037.4
2022-01-29T10:00+01:00,4438.3,38861.2,1813.1,69604.5
2022-01-29T10:15+01:00,4436.8,38941,2138.4,70105.8
2022-01-29T10:30+01:00,4437,39038.3,2465.8,70153.8
2022-01-29T10:45+01:00,4433.7,39937.4,2749.1,70728.2
2022-01-29T11:00+01:00,4427.3,39923.9,3057.4,71363.5
2022-01-29T11:15+01:00,4425,39103.4,3318.3,71771
2022-01-29T11:30+01:00,4425.1,38704.4,3600,71462.5
2022-01-29T11:45+01:00,4423.5,38623.6,3810,71512.5
2022-01-29T12:00+01:00,4423.6,38423.7,4048.8,71020.9
2022-01-29T12:15+01:00,4423.8,38706.1,4325.5,71048.3
2022-01-29T12:30+01:00,4421.6,39176.7,4413.5,70234.7
2022-01-29T12:45+01:00,4418.1,39048.7,4468.8,70002.6
2022-01-29T13:00+01:00,4417.4,39341.9,4478.6,69827.9
2022-01-29T13:15+01:00,4397.6,39235.7,4372.6,69551.3
2022-01-29T13:30+01:00,4370.5,39432.3,4207.7,69158.4
2022-01-29T13:45+01:00,4155.2,39951,4006.6,69024.5
2022-01-29T14:00+01:00,4027.3,40277.4,3765.9,68641.5
2022-01-29T14:15+01:00,3914.3,40690.2,3441.9,68459.6
2022-01-29T14:30+01:00,3801.5,40823.9,3122.1,68319.9
2022-01-29T14:45+01:00,3914.9,40202.3,2775.3,68148.9
2022-01-29T15:00+01:00,3949.1,39710.1,2351.1,67201.3
2022-01-29T15:15+01:00,3851.2,39533.4,1920.6,67043.4
2022-01-29T15:30+01:00,3524.3,38643.4,1502.2,66816.6
2022-01-29T15:45+01:00,3674.8,39214,1195.6,66301.4
2022-01-29T16:00+01:00,3559.2,38983.4,879.8,66177.5
2022-01-29T16:15+01:00,3422.6,40830.9,561.7,66271.7
2022-01-29T16:30+01:00,3515.3,41050.5,281,66538.1
2022-01-29T16:45+01:00,3587.4,41563.2,108.1,67293.5
2022-01-29T17:00+01:00,3710.5,41141,22.4,69251.4
2022-01-29T17:15+01:00,3774.1,40568.7,1.9,70079.3
2022-01-29T17:30+01:00,3821.3,40307.5,0.2,70870.2
2022-01-29T17:45+01:00,3830,39836.5,0,71516.4
2022-01-29T18:00+01:00,4036.3,40469,0,71284.2
2022-01-29T18:15+01:00,4048.5,40980.4,0,71313
2022-01-29T18:30+01:00,3996.4,41271.9,0,70772.3
2022-01-29T18:45+01:00,3955.3,41288.9,0,70233.4
2022-01-29T19:00+01:00,3633.9,41162.6,0,68748.3
2022-01-29T19:15+01:00,3986.9,40814.6,0,68428.6
2022-01-29T19:30+01:00,4117.3,40391.4,0,67982.4
2022-01-29T19:45+01:00,4013.5,39896.8,0,66813.5
2022-01-29T20:00+01:00,3949.5,40258.2,0,65479.7
2022-01-29T20:15+01:00,3915.2,40026.4,0,64333.3
2022-01-29T20:30+01:00,4005.4,39626.2,0,63208.3
2022-01-29T20:45+01:00,4484,39490,0,62689.6
2022-01-29T21:00+01:00,4524.2,39163.5,0,61701.9
2022-01-29T21:15+01:00,4554.1,38960.9,0,60769.3
2022-01-29T21:30+01:00,4527.4,39170.8,0,60286
2022-01-29T21:45+01:00,4800.4,37801.8,0,59644.5
2022-01-29T22:00+01:00,4972.5,37521.9,0,60475.8
2022-01-29T22:15+01:00,4867.6,38004.9,0,60049.4
2022-01-29T22:30+01:00,4920.9,38033.4,0,59453.9
2022-01-29T22:45+01:00,4768.4,38158.2,0,58917.2
2022-01-29T23:00+01:00,4809.1,37223.1,0,57404.2
2022-01-29T23:15+01:00,5030.1,36704.2,0,57017.7
2022-01-29T23:30+01:00,4956.8,36335.8,0,56513.4
2022-01-29T23:45+01:00,5036.9,35783.8,0,55641.7
2022-01-30T00:00+01:00,5054.2,34242.3,0,54959.6
2022-01-30T00:15+01:00,5052.9,34162.3,0,54058.1
2022-01-30T00:30+01:00,4872.6,33946.6,0,53478
2022-01-30T00:45+01:00,4857.6,33378.5,0,52980
2022-01-30T01:00+01:00,4754,33716,0,52166.9
2022-01-30T01:15+01:00,4763.8,32906.7,0,51444.7
2022-01-30T01:30+01:00,4764.1,32829.8,0,50918.1
2022-01-30T01:45+01:00,4764.8,32608.1,0,50852.7
2022-01-30T02:00+01:00,4659.1,33588.7,0,50474.3
2022-01-30T02:15+01:00,4672.1,33132.8,0,49922.1
2022-01-30T02:30+01:00,4800.6,32614.2,0,49985.4
2022-01-30T02:45+01:00,4874.6,32115.4,0,50030.8
2022-01-30T03:00+01:00,4952.5,32365.4,0,50062.9
2022-01-30T03:15+01:00,5003.1,32769.4,0,49494.6
2022-01-30T03:30+01:00,4988.6,32495.4,0,49508
2022-01-30T03:45+01:00,5110.5,31468.3,0,49759.2
2022-01-30T04:00+01:00,5109.9,31032.3,0,49595.1
2022-01-30T04:15+01:00,5200.3,31446.5,0,49575.9
2022-01-30T04:30+01:00,5259.3,31972.7,0,49885.9
2022-01-30T04:45+01:00,5207.5,32137.6,0,49884.9
2022-01-30T05:00+01:00,5190.7,32015.9,0,50190.4
2022-01-30T05:15+01:00,5164,32135,0,50242.1
2022-01-30T05:30+01:00,5237.6,31864.3,0,50261.5
2022-01-30T05:45+01:00,5250.7,32783.1,0,50305.2
2022-01-30T06:00+01:00,5243.4,32405.7,0,50003.3
2022-01-30T06:15+01:00,5229.7,32629.4,0,50131.2
2022-01-30T06:30+01:00,5146.2,33800.3,0,52239.5
2022-01-30T06:45+01:00,5168,32514,0,51143.6
2022-01-30T07:00+01:00,5158.6,32980.7,0,51385.7
2022-01-30T07:15+01:00,5170.9,33409.9,0.1,51976.9
2022-01-30T07:30+01:00,5191.1,33705.7,0.6,52268.8
2022-01-30T07:45+01:00,5226.9,33725.5,15,52855.9
2022-01-30T08:00+01:00,5147.2,33901.6,141.2,53438.6
2022-01-30T08:15+01:00,5217,34131.6,552,54276.1
2022-01-30T08:30+01:00,5207.8,34728.2,1243.5,55245.6
2022-01-30T08:45+01:00,5083.5,35051.6,2054,56267.7
2022-01-30T09:00+01:00,5152.5,34819,2873.8,57154.7
2022-01-30T09:15+01:00,4881.9,34767.9,3884,58264.5
2022-01-30T09:30+01:00,4914.6,34751.4,4970.9,59100.3
2022-01-30T09:45+01:00,4981.2,35194.9,5963.3,59700.5
2022-01-30T10:00+01:00,4901.8,35005.9,6938.9,60455.2
2022-01-30T10:15+01:00,4867.1,35123.5,7792.1,60692.3
2022-01-30T10:30+01:00,4514.4,34799.5,8654.9,61057.3
2022-01-30T10:45+01:00,4329.3,35219.4,9309.3,61728.3
2022-01-30T11:00+01:00,4338.8,35541.9,9729.5,61984.7
2022-01-30T11:15+01:00,4320.2,36063.2,10112.6,62786.9
2022-01-30T11:30+01:00,4393.9,36270.2,10450.2,63186.2
2022-01-30T11:45+01:00,4482.9,36319.3,10729.2,63335
2022-01-30T12:00+01:00,4682.2,36028.7,10851.7,63324.1
2022-01-30T12:15+01:00,4716.3,35343.1,10943.2,63266.3
2022-01-30T12:30+01:00,4751.7,35095.1,10953.6,63194
2022-01-30T12:45+01:00,4846.7,35202.2,10780.2,63034.5
2022-01-30T13:00+01:00,4328.6,35850.9,10722.3,62517
2022-01-30T13:15+01:00,4040.7,35512.6,10526.2,61779.5
2022-01-30T13:30+01:00,3987.2,35777.4,10162.9,61071.7
2022-01-30T13:45+01:00,3932.2,35436.1,9675.1,60744.1
